conversation_id,turn_no,speaker,utterance,P-Strategy,keyword1,keyword2,keyword3,keyword4,keyword5
15.0,16.0,Agent,Perfect! I’ll prepare a detailed quote and guide you through the online purchase steps.,Logical,quote,purchase,guide,,
16.0,1.0,User,I have a 2024 Tata Punch. What insurance would you recommend?,Logical,insurance,recommend,,,
16.0,2.0,Agent,"Definitely! For your Tata Punch, Tata AIG offers great plans that include full coverage and extras like engine protection.",Logical,coverage,plans,protection,,
16.0,3.0,User,What does the comprehensive policy include and what's the premium?,Logical,policy,premium,include,,
16.0,4.0,Agent,"It includes own damage, third-party liability, theft, natural disasters, and more. The premium is approx $1097 per year, based on IDV.",Logical,damage,theft,disaster,premium,
16.0,5.0,User,Is there roadside assistance in the policy?,Logical,assistance,policy,roadside,,
16.0,6.0,Agent,"Yes, Tata AIG includes Roadside Assistance with services like towing, jump-start, flat tire help, and fuel delivery.",Logical,assistance,services,roadside,delivery,
16.0,7.0,User,Can I get add-ons like Zero Depreciation?,Logical,add-ons,depreciation,,,
16.0,8.0,Agent,"Yes, Zero Depreciation is a valuable add-on. It’ll cost an extra $144 yearly but maximizes your claim amount.",Logical,Depreciation,claim,cost,valuable,
16.0,9.0,User,Is the claim process easy?,Logical,process,easy,claim,,
16.0,10.0,Agent,Tata AIG has a hassle-free claim process with online tracking and a wide garage network for cashless repairs.,Logical,claim,process,tracking,repairs,
16.0,11.0,User,I haven’t claimed before. Any benefit?,Logical,claimed,benefit,,,
16.0,12.0,Agent,"Yes, you qualify for a No Claim Bonus, which reduces your premium and can go up to 50%.",Logical,qualify,premium,bonus,reduce,
16.0,13.0,User,What about engine damage—does the policy cover that?,Logical,damage,policy,cover,,
16.0,14.0,Agent,That’s covered if you opt for the Engine & Gearbox Protection add-on. It’s recommended for newer vehicles.,Logical,covered,protection,recommended,,
16.0,15.0,User,Thanks! I’m interested in the Tata AIG plan.,Logical,interest,plan,,,
16.0,16.0,Agent,Perfect! I’ll prepare a detailed quote and guide you through the online purchase steps.,Logical,quote,purchase,guide,,
17.0,1.0,User,Can you suggest the best insurance plan for a 2020 Honda Amaze?,Logical,insurance,plan,suggest,best,
17.0,2.0,Agent,Of course. HDFC ERGO offers comprehensive policies with additional benefits such as Roadside Assistance and Zero Depreciation.,Logical,policies,benefits,assistance,depreciation,
17.0,3.0,User,What does the comprehensive policy include and what's the premium?,Logical,policy,premium,include,,
17.0,4.0,Agent,"It includes own damage, third-party liability, theft, natural disasters, and more. The premium is approx $866 per year, based on IDV.",Logical,damage,theft,disaster,premium,
17.0,5.0,User,Is there roadside assistance in the policy?,Logical,assistance,policy,roadside,,
17.0,6.0,Agent,"Yes, HDFC ERGO includes Roadside Assistance with services like towing, jump-start, flat tire help, and fuel delivery.",Logical,assistance,services,delivery,help,
17.0,7.0,User,Can I get add-ons like Zero Depreciation?,Logical,add-ons,depreciation,,,
17.0,8.0,Agent,"Yes, Zero Depreciation is a valuable add-on. It’ll cost an extra $194 yearly but maximizes your claim amount.",Logical,Depreciation,claim,cost,valuable,
17.0,9.0,User,Is the claim process easy?,Logical,process,easy,claim,,
17.0,10.0,Agent,HDFC ERGO has a hassle-free claim process with online tracking and a wide garage network for cashless repairs.,Logical,process,tracking,network,repairs,
17.0,11.0,User,I haven’t claimed before. Any benefit?,Logical,claimed,benefit,,,
17.0,12.0,Agent,"Yes, you qualify for a No Claim Bonus, which reduces your premium and can go up to 50%.",Logical,qualify,premium,bonus,reduce,
17.0,13.0,User,What about engine damage—does the policy cover that?,Logical,damage,policy,cover,,
17.0,14.0,Agent,That’s covered if you opt for the Engine & Gearbox Protection add-on. It’s recommended for newer vehicles.,Logical,covered,protection,recommended,,
17.0,15.0,User,Thanks! I’m interested in the HDFC ERGO plan.,Logical,interest,plan,,,
17.0,16.0,Agent,Perfect! I’ll prepare a detailed quote and guide you through the online purchase steps.,Logical,quote,purchase,guide,,
18.0,1.0,User,I need insurance for my 2022 Maruti Suzuki Celerio. What are my options?,Logical,insurance,options,need,,
18.0,2.0,Agent,Of course. Tata AIG offers comprehensive policies with additional benefits such as Roadside Assistance and Zero Depreciation.,Logical,policies,benefits,assistance,depreciation,
18.0,3.0,User,What does the comprehensive policy include and what's the premium?,Logical,policy,premium,include,,
18.0,4.0,Agent,"It includes own damage, third-party liability, theft, natural disasters, and more. The premium is approx $1008 per year, based on IDV.",Logical,damage,theft,disaster,premium,
18.0,5.0,User,Is there roadside assistance in the policy?,Logical,assistance,policy,roadside,,
18.0,6.0,Agent,"Yes, Tata AIG includes Roadside Assistance with services like towing, jump-start, flat tire help, and fuel delivery.",Logical,assistance,services,roadside,delivery,
18.0,7.0,User,Can I get add-ons like Zero Depreciation?,Logical,add-ons,depreciation,,,
18.0,8.0,Agent,"Yes, Zero Depreciation is a valuable add-on. It’ll cost an extra $136 yearly but maximizes your claim amount.",Logical,Depreciation,claim,cost,valuable,
18.0,9.0,User,Is the claim process easy?,Logical,process,easy,claim,,
18.0,10.0,Agent,Tata AIG has a hassle-free claim process with online tracking and a wide garage network for cashless repairs.,Logical,claim,process,tracking,repairs,
18.0,11.0,User,I haven’t claimed before. Any benefit?,Logical,claimed,benefit,,,
18.0,12.0,Agent,"Yes, you qualify for a No Claim Bonus, which reduces your premium and can go up to 50%.",Logical,qualify,premium,bonus,reduce,
18.0,13.0,User,What about engine damage—does the policy cover that?,Logical,damage,policy,cover,,
18.0,14.0,Agent,That’s covered if you opt for the Engine & Gearbox Protection add-on. It’s recommended for newer vehicles.,Logical,covered,protection,recommended,,
18.0,15.0,User,Thanks! I’m interested in the Tata AIG plan.,Logical,interest,plan,,,
18.0,16.0,Agent,Perfect! I’ll prepare a detailed quote and guide you through the online purchase steps.,Logical,quote,purchase,guide,,
19.0,1.0,User,I need insurance for my 2022 Maruti Suzuki Celerio. What are my options?,Logical,insurance,options,need,,
19.0,2.0,Agent,"Yes, I recommend Reliance General. They’re known for quick claim processing and robust coverage for vehicles like your Maruti Suzuki Celerio.",Logical,recommend,processing,coverage,vehicles,
19.0,3.0,User,What does the comprehensive policy include and what's the premium?,Logical,policy,premium,include,,
19.0,4.0,Agent,"It includes own damage, third-party liability, theft, natural disasters, and more. The premium is approx $915 per year, based on IDV.",Logical,damage,theft,disaster,premium,
19.0,5.0,User,Is there roadside assistance in the policy?,Logical,assistance,policy,roadside,,
19.0,6.0,Agent,"Yes, Reliance General includes Roadside Assistance with services like towing, jump-start, flat tire help, and fuel delivery.",Logical,assistance,services,delivery,help,
19.0,7.0,User,Can I get add-ons like Zero Depreciation?,Logical,add-ons,depreciation,,,
19.0,8.0,Agent,"Yes, Zero Depreciation is a valuable add-on. It’ll cost an extra $196 yearly but maximizes your claim amount.",Logical,Depreciation,claim,cost,valuable,
19.0,9.0,User,Is the claim process easy?,Logical,process,easy,claim,,
19.0,10.0,Agent,Reliance General has a hassle-free claim process with online tracking and a wide garage network for cashless repairs.,Logical,claim,process,tracking,repairs,
19.0,11.0,User,I haven’t claimed before. Any benefit?,Logical,claimed,benefit,,,
19.0,12.0,Agent,"Yes, you qualify for a No Claim Bonus, which reduces your premium and can go up to 50%.",Logical,qualify,premium,bonus,reduce,
19.0,13.0,User,What about engine damage—does the policy cover that?,Logical,damage,policy,cover,,
19.0,14.0,Agent,That’s covered if you opt for the Engine & Gearbox Protection add-on. It’s recommended for newer vehicles.,Logical,covered,protection,recommended,,
19.0,15.0,User,Thanks! I’m interested in the Reliance General plan.,Logical,interest,plan,,,
19.0,16.0,Agent,Perfect! I’ll prepare a detailed quote and guide you through the online purchase steps.,Logical,quote,purchase,guide,,
20.0,1.0,User,I want to insure my Maruti Suzuki Celerio (2024). Please guide me through the process.,Logical,insure,process,guide,,
20.0,2.0,Agent,"Absolutely. Tata AIG provides excellent service with a comprehensive plan for your Maruti Suzuki Celerio. It covers own damage, third-party liability, and natural calamities.",Logical,service,plan,coverage,liability,
20.0,3.0,User,What does the comprehensive policy include and what's the premium?,Logical,policy,premium,include,,
20.0,4.0,Agent,"It includes own damage, third-party liability, theft, natural disasters, and more. The premium is approx $994 per year, based on IDV.",Logical,damage,theft,disaster,premium,
20.0,5.0,User,Is there roadside assistance in the policy?,Logical,assistance,policy,roadside,,
20.0,6.0,Agent,"Yes, Tata AIG includes Roadside Assistance with services like towing, jump-start, flat tire help, and fuel delivery.",Logical,assistance,services,roadside,delivery,
20.0,7.0,User,Can I get add-ons like Zero Depreciation?,Logical,add-ons,depreciation,,,
20.0,8.0,Agent,"Yes, Zero Depreciation is a valuable add-on. It’ll cost an extra $100 yearly but maximizes your claim amount.",Logical,Depreciation,claim,cost,valuable,
20.0,9.0,User,Is the claim process easy?,Logical,process,easy,claim,,
20.0,10.0,Agent,Tata AIG has a hassle-free claim process with online tracking and a wide garage network for cashless repairs.,Logical,claim,process,tracking,repairs,
20.0,11.0,User,I haven’t claimed before. Any benefit?,Logical,claimed,benefit,,,
20.0,12.0,Agent,"Yes, you qualify for a No Claim Bonus, which reduces your premium and can go up to 50%.",Logical,qualify,premium,bonus,reduce,
20.0,13.0,User,What about engine damage—does the policy cover that?,Logical,damage,policy,cover,,
20.0,14.0,Agent,That’s covered if you opt for the Engine & Gearbox Protection add-on. It’s recommended for newer vehicles.,Logical,covered,protection,recommended,,
20.0,15.0,User,Thanks! I’m interested in the Tata AIG plan.,Logical,interest,plan,,,
20.0,16.0,Agent,Perfect! I’ll prepare a detailed quote and guide you through the online purchase steps.,Logical,quote,purchase,guide,,
21.0,1.0,User,I want to insure my Kia Sonet (2020). Please guide me through the process.,Logical,insure,process,guide,,
21.0,2.0,Agent,"Yes, I recommend ICICI Lombard. They’re known for quick claim processing and robust coverage for vehicles like your Kia Sonet.",Logical,recommend,processing,coverage,vehicles,
21.0,3.0,User,What does the comprehensive policy include and what's the premium?,Logical,policy,premium,include,,
21.0,4.0,Agent,"It includes own damage, third-party liability, theft, natural disasters, and more. The premium is approx $1088 per year, based on IDV.",Logical,damage,theft,disaster,premium,
21.0,5.0,User,Is there roadside assistance in the policy?,Logical,assistance,policy,roadside,,
21.0,6.0,Agent,"Yes, ICICI Lombard includes Roadside Assistance with services like towing, jump-start, flat tire help, and fuel delivery.",Logical,assistance,services,roadside,delivery,
21.0,7.0,User,Can I get add-ons like Zero Depreciation?,Logical,add-ons,depreciation,,,
21.0,8.0,Agent,"Yes, Zero Depreciation is a valuable add-on. It’ll cost an extra $158 yearly but maximizes your claim amount.",Logical,Depreciation,claim,cost,valuable,
21.0,9.0,User,Is the claim process easy?,Logical,process,easy,claim,,
21.0,10.0,Agent,ICICI Lombard has a hassle-free claim process with online tracking and a wide garage network for cashless repairs.,Logical,process,tracking,network,repairs,
21.0,11.0,User,I haven’t claimed before. Any benefit?,Logical,claimed,benefit,,,
21.0,12.0,Agent,"Yes, you qualify for a No Claim Bonus, which reduces your premium and can go up to 50%.",Logical,qualify,premium,bonus,reduce,
21.0,13.0,User,What about engine damage—does the policy cover that?,Logical,damage,policy,cover,,
21.0,14.0,Agent,That’s covered if you opt for the Engine & Gearbox Protection add-on. It’s recommended for newer vehicles.,Logical,covered,protection,recommended,,
21.0,15.0,User,Thanks! I’m interested in the ICICI Lombard plan.,Logical,interest,plan,,,
21.0,16.0,Agent,Perfect! I’ll prepare a detailed quote and guide you through the online purchase steps.,Logical,quote,purchase,guide,,
22.0,1.0,User,I have a 2021 Maruti Suzuki Celerio. What insurance would you recommend?,Logical,insurance,recommend,,,
22.0,2.0,Agent,"Definitely! For your Maruti Suzuki Celerio, Reliance General offers great plans that include full coverage and extras like engine protection.",Logical,coverage,plans,protection,offers,
22.0,3.0,User,What does the comprehensive policy include and what's the premium?,Logical,policy,premium,include,,
22.0,4.0,Agent,"It includes own damage, third-party liability, theft, natural disasters, and more. The premium is approx $973 per year, based on IDV.",Logical,damage,theft,disaster,premium,
22.0,5.0,User,Is there roadside assistance in the policy?,Logical,assistance,policy,roadside,,
